Cell,ATF3(+),ELF2(+),IRF8(+),IRF9(+),KDM5A(+),MEIS2(+),NFKB1(+),NFKB2(+),REL(+),RELB(+),STAT2(+),TAF1L(+),YY1(+),HIVEP3(+),IRF8(+),IRF9(+),NFKB1(+),REL(+),SREBF1(+),ELF2(+),IRF8(+),IRF9(+),KDM5A(+),NFKB1(+),REL(+),RELB(+),SREBF1(+),TAF1L(+),USF1(+),USF2(+),YY1(+),ZNF232(+),IRF8(+),OTX1(+),TAF1L(+),ARID3A(+),IRF8(+),IRF9(+),KDM5A(+),NFKB1(+),RELA(+),RELB(+),SREBF1(+),STAT2(+),TAF1L(+),ELF1(+),HIVEP3(+),IRF7(+),MAX(+),NFKB1(+),REL(+),RELB(+),STAT2(+),USF2(+),YY1(+)
HNSCC16_P5_HNSCC16_P5_G02,0.0,0.0,0.005751287001287002,0.12561576354679804,0.0,0.0,0.0,0.0,0.0,0.0,0.118123973727422,0.0,0.0,0.09496753246753246,0.0,0.20156926406926406,0.0,0.0,0.0,0.0,0.0,0.20156926406926406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011630639097744361,0.0,0.0,0.0,0.1847718253968254,0.0,0.0,0.0,0.0,0.0,0.22837301587301587,0.0,0.051923894557823126,0.0,0.015093537414965986,0.03706709956709957,0.0030706727135298563,0.011075949367088608,0.0031442012288786484,0.008313923395445134,0.0,0.009672619047619048
HNSCC16_P5_HNSCC16_P5_E05,0.07247425997425998,0.00018601190476190475,0.057834620334620335,0.0,0.0,0.0,0.14151785714285714,0.0,0.06901041666666667,0.010181704260651629,0.0,0.0,0.0,0.0,0.06663359788359788,0.0,0.18733465608465608,0.0,0.0,0.00018601190476190475,0.16382575757575757,0.0,0.0,0.16791979949874686,0.0920138888888889,0.01209077380952381,0.0,0.0,0.0,7.832080200501253e-05,0.0,0.0,0.09010416666666667,0.01764828738512949,0.0,0.0,0.049975198412698416,0.0,0.10952380952380952,0.10297619047619047,0.0,0.027636054421768707,0.0,0.0,0.0,0.10712957057823129,0.06797093837535013,0.03730867346938776,0.06849747474747475,0.15091175359032502,0.11765370705244123,0.14420122887864822,0.027465062111801244,7.086167800453515e-05,0.028239989177489176
HNSCC16_P5_HNSCC16_P5_B02,0.0686936936936937,0.01097470238095238,0.025136743886743886,0.045617816091954026,0.13864087301587302,0.0,0.0,0.0,0.016462053571428572,0.0,0.0263752052545156,0.0,0.0,0.0,0.0,0.11553030303030302,0.0,0.0,0.019146825396825398,0.01097470238095238,0.0,0.11553030303030302,0.0,0.0,0.02194940476190476,0.0,0.0,0.0,0.0,0.004620927318295739,0.0,0.0,0.0,0.01574248120300752,0.0,0.0,0.0,0.10590277777777778,0.0,0.011408730158730158,0.0,0.0,0.015115914786967418,0.003472222222222222,0.0,0.04756590136054422,0.013086484593837535,0.0031887755102040817,0.0,0.016463529856387,0.01529535864978903,0.01953725038402458,0.027562111801242236,0.004180839002267574,0.01166801948051948
HNSCC16_P5_HNSCC16_P5_E02,0.19795688545688545,0.0,0.0,0.011083743842364532,0.04439484126984127,0.0,0.0021825396825396826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02922077922077922,0.0,0.0,0.021626984126984126,0.0,0.0,0.02922077922077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01454156223893066,0.0,0.0,0.0,0.026785714285714284,0.0,0.0,0.01721938775510204,0.0,0.01707393483709273,0.0,0.0,0.04465614370748299,0.02070203081232493,0.0,0.042072510822510824,0.04426492819349962,0.020004520795660036,0.04106662826420891,0.025653467908902692,0.0,0.017180735930735932
HNSCC16_P5_HNSCC16_P5_H04,0.0731981981981982,0.0,0.009290540540540541,0.1179700328407225,0.0,0.0,0.0,0.0,0.0,0.0,0.08061371100164204,0.0,0.0,0.0,0.0,0.28368506493506496,0.0,0.0,0.0,0.0,0.026785714285714284,0.28368506493506496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014732142857142857,0.014580722639933166,0.0,0.0,0.0,0.26004464285714285,0.0,0.0,0.0,0.0,0.0,0.10803571428571429,0.0,0.03631218112244898,0.0,0.001753826530612245,0.04108044733044733,0.01941609977324263,0.009342977697408076,0.013632872503840246,0.0,0.0,0.011735660173160174
HNSCC16_P5_HNSCC16_P5_D01,0.026745495495495496,0.0,0.0,0.06768267651888342,0.0,0.0,0.0,0.0,0.0,0.0,0.06521962233169129,0.0,0.0,0.0,0.0,0.14921536796536797,0.0,0.0,0.0,0.0,0.0,0.14921536796536797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068661236424394315,0.0,0.0,0.0,0.13678075396825398,0.0,0.0,0.0,0.0,0.0,0.11051587301587301,0.0,0.03559470663265306,0.0,0.0,0.013077200577200578,0.006283068783068783,0.011283152501506933,0.02059331797235023,0.0,0.0,0.0
HNSCC16_P5_HNSCC16_P5_B11,0.07211229086229086,0.0,0.028756435006435006,0.0630644499178982,0.0,0.0,0.020734126984126983,0.0,0.0,0.0,0.08323070607553366,0.0,0.0,0.0349025974025974,0.024553571428571428,0.1662608225108225,0.0,0.0,0.0,0.0,0.04017857142857143,0.1662608225108225,0.0,0.03273809523809524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022098214285714287,0.021616541353383457,0.0,0.0,0.018415178571428572,0.15240575396825398,0.0,0.04146825396825397,0.0,0.0,0.0,0.12192460317460317,0.0,0.038185586734693876,0.01720063025210084,0.0431016156462585,0.024531024531024532,0.03202947845804989,0.011791742013261,0.019921274961597544,0.030894151138716356,0.0,0.0
HNSCC16_P5_HNSCC16_P5_A06,0.11321589446589446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008119256474519632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043779230442176874,0.0,0.0,0.02241161616161616,0.02293556311413454,0.012281494876431586,0.04065860215053763,0.05195393374741201,0.0,0.0
HNSCC16_P5_HNSCC16_P5_B03,0.028756435006435006,0.0,0.0,0.014213875205254516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13988095238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03350824979114453,0.0,0.02554563492063492,0.0,0.0,0.07053571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.12890625,0.02582282913165266,0.034173044217687076,0.005140692640692641,0.012353552532123961,0.08284358047016274,0.04037058371735791,0.0,0.033234126984126984,0.008015422077922078
HNSCC16_P14_HNSCC16_P14_C10,0.053973616473616474,0.0,0.017092985842985842,0.07830459770114942,0.0,0.0,0.04513888888888889,0.0,0.03227306547619048,0.0,0.08579638752052546,0.0,0.0,0.07048160173160173,0.0,0.20643939393939395,0.05191798941798942,0.056845238095238095,0.0,0.0,0.0,0.20643939393939395,0.08630952380952381,0.024592731829573933,0.04303075396825397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024161967418546367,0.0,0.0,0.0,0.1892361111111111,0.0,0.03115079365079365,0.0,0.0,0.0,0.05654761904761905,0.0,0.15864158163265307,0.07457983193277311,0.01488095238095238,0.026560245310245312,0.059500188964474676,0.12754294755877035,0.09648617511520738,0.0,0.0,0.010619588744588744
HNSCC16_P14_HNSCC16_P14_E03,0.05554214929214929,0.0,0.06350546975546975,0.07435344827586207,0.0,0.0,0.06145833333333333,0.0,0.0,0.010260025062656641,0.11658456486042693,0.019345238095238096,0.027281746031746032,0.0,0.03422619047619048,0.10957792207792208,0.02166005291005291,0.0,0.0,0.0,0.056006493506493504,0.10957792207792208,0.0,0.05756578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0584608843537415,0.05123299319727891,0.03080357142857143,0.011317355889724311,0.0,0.0,0.025669642857142856,0.10825892857142858,0.0,0.051488095238095236,0.0,0.0,0.0,0.173015873015873,0.0,0.12092102465986394,0.0429796918767507,0.0782312925170068,0.035443722943722944,0.03517101284958428,0.05560578661844485,0.031009984639016896,0.0,0.0,0.019751082251082252
HNSCC16_P14_HNSCC16_P14_F03,0.06845238095238096,0.0,0.009009009009009009,0.03709975369458128,0.0,0.0,0.022817460317460316,0.0,0.0,0.0,0.03709975369458128,0.017857142857142856,0.011904761904761904,0.0,0.0,0.09780844155844155,0.0,0.0,0.02400793650793651,0.0,0.0,0.09780844155844155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004594820384294068,0.017857142857142856,0.0,0.013888888888888888,0.0896577380952381,0.0,0.02470238095238095,0.0,0.0,0.01895363408521303,0.07172619047619047,0.0,0.16094015731292516,0.013524159663865547,0.034651360544217684,0.06430375180375181,0.07067271352985639,0.13733800482218203,0.04929915514592934,0.0,0.001488095238095238,0.004058441558441558
HNSCC16_P14_HNSCC16_P14_B09,0.024694337194337196,0.0,0.0,0.0,0.043402777777777776,0.0,0.01691468253968254,0.0,0.013485863095238096,0.0,0.026785714285714284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005952380952380953,0.0,0.0,0.0,0.07321428571428572,0.0,0.017981150793650792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012622702589807853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00046992481203007516,0.05178571428571429,0.0,0.09857302295918367,0.06696428571428571,0.012914540816326531,0.041035353535353536,0.0627125850340136,0.0714662447257384,0.05445948540706605,0.0,0.0,0.0
HNSCC16_P14_HNSCC16_P14_C11,0.0699002574002574,0.0,0.0013674388674388674,0.06239737274220033,0.0,0.0,0.03467261904761905,0.0,0.06147693452380952,0.0035244360902255637,0.06239737274220033,0.0,0.0,0.0,0.0028108465608465607,0.14028679653679654,0.0,0.0,0.0,0.0,0.0045995670995671,0.14028679653679654,0.0,0.0,0.08196924603174603,0.004185267857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.002529761904761905,0.0133406432748538,0.0,0.0,0.0021081349206349205,0.12859623015873015,0.0,0.02093253968253968,0.0,0.0,0.0,0.10287698412698412,0.0,0.12050914115646258,0.07077205882352941,0.04124149659863945,0.022682178932178932,0.06911375661375661,0.08446353224834237,0.05273137480798771,0.012390010351966874,0.0,0.0021645021645021645
HNSCC16_P14_HNSCC16_P14_F02,0.02557915057915058,0.0,0.010215572715572715,0.013444170771756978,0.0,0.0,0.0,0.0,0.03720238095238095,0.0,0.027042282430213466,0.0,0.0,0.0,0.012152777777777778,0.0,0.0,0.0,0.0,0.0,0.019886363636363636,0.0,0.0,0.0,0.0496031746031746,0.0,0.0,0.0,0.04974489795918367,0.005169172932330827,0.0,0.0,0.018898809523809523,0.024710213032581453,0.0,0.0,0.015749007936507936,0.0,0.0,0.0,0.0,0.0,0.0,0.05228174603174603,0.0,0.11211203231292517,0.03816526610644258,0.034173044217687076,0.03125,0.008574263038548753,0.08798598553345388,0.013200844854070661,0.0,0.0,0.0078125
HNSCC16_P14_HNSCC16_P14_F08,0.025056306306306307,0.0,0.028796653796653797,0.177185960591133,0.0,0.0,0.07405753968253968,0.0,0.0004650297619047619,0.0,0.1614326765188834,0.0,0.0,0.07886904761904762,0.0,0.3007305194805195,0.0008267195767195767,0.07946428571428571,0.0,0.0,0.0,0.3007305194805195,0.07113095238095238,0.05670426065162907,0.0006200396825396825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012635756056808688,0.0,0.0,0.0,0.27566964285714285,0.0,0.03908730158730159,0.059736394557823126,0.0,0.0,0.16805555555555557,0.0,0.12313988095238096,0.06827731092436974,0.038052721088435375,0.036210317460317464,0.05524848828420257,0.059391952983725134,0.03305011520737327,0.013910455486542444,0.0,0.0001691017316017316
HNSCC16_P14_HNSCC16_P14_C08,0.05192245817245817,0.0,0.001648970398970399,0.05023604269293924,0.0,0.0,0.10868055555555556,0.0,0.09877232142857142,0.012218045112781954,0.027042282430213466,0.0,0.0,0.0,0.0033895502645502644,0.07129329004329005,0.0582010582010582,0.16845238095238096,0.0,0.0,0.005546536796536797,0.07129329004329005,0.0,0.11145050125313283,0.13169642857142858,0.014508928571428572,0.0,0.0,0.0,0.0,0.0,0.0,0.003050595238095238,0.018209586466165415,0.0,0.0,0.0025421626984126985,0.06535218253968254,0.0,0.09107142857142857,0.0,0.0,0.0,0.05228174603174603,0.0,0.1758343962585034,0.0017944677871148459,0.04496173469387755,0.04040404040404041,0.08425453514739228,0.11902878239903557,0.08335733486943164,0.0187305900621118,0.0,0.011904761904761904
HNSCC16_P14_HNSCC16_P14_H10,0.026906370656370655,0.0,0.03832850707850708,0.0,0.05406746031746032,0.0,0.05694444444444444,0.0,0.026413690476190476,0.0,0.0,0.0,0.0,0.07805735930735931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16785714285714284,0.03970864661654135,0.03521825396825397,0.0,0.0,0.0,0.0,0.0018796992481203006,0.0,0.0,0.015029761904761905,0.021747076023391813,0.0,0.0,0.038008432539682536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13366284013605442,0.019782913165266106,0.10613307823129252,0.062364718614718616,0.07388510959939532,0.1464549427365883,0.05467549923195084,0.0,0.0,0.008285984848484848
HNSCC16_P14_HNSCC16_P14_C05,0.06495334620334621,0.0,0.01089929214929215,0.05747126436781609,0.09027777777777778,0.0,0.03184523809523809,0.0,0.0,0.0,0.05747126436781609,0.0,0.0,0.0,0.007688492063492063,0.15151515151515152,0.0,0.0,0.0,0.0,0.012581168831168832,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006919642857142857,0.029696637426900586,0.0,0.010416666666666666,0.005766369047619048,0.1388888888888889,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.17239317602040816,0.06285014005602241,0.047193877551020405,0.049828643578643576,0.04093442932728647,0.12360608800482219,0.05985983102918587,0.00844332298136646,0.0,0.015286796536796536
HNSCC16_P14_HNSCC16_P14_B08,0.03724259974259974,0.21744791666666666,0.012990669240669241,0.028992200328407224,0.0,0.0,0.04528769841269841,0.0,0.0,0.002349624060150376,0.028992200328407224,0.0,0.025892857142857145,0.0,0.0,0.07643398268398269,0.0,0.0,0.013194444444444444,0.21744791666666666,0.0,0.07643398268398269,0.0,0.0,0.0,0.0,0.0,0.06369047619047619,0.0,0.0,0.0,0.11777210884353742,0.0,0.014411027568922305,0.0,0.0,0.005518353174603175,0.07006448412698413,0.0,0.0,0.0,0.0,0.010416666666666666,0.03819444444444445,0.06369047619047619,0.14589976615646258,0.038865546218487396,0.07966624149659864,0.0,0.03498204837490552,0.07837929475587703,0.04334677419354839,0.0,0.02395124716553288,0.0
HNSCC16_P14_HNSCC16_P14_D12,0.03997747747747748,0.0,0.027670527670527672,0.024835796387520526,0.0,0.0,0.027926587301587303,0.0,0.01609002976190476,0.0,0.004874794745484401,0.0,0.0,0.046130952380952384,0.0,0.06547619047619048,0.0,0.11875,0.040773809523809525,0.0,0.0,0.06547619047619048,0.0,0.013549498746867167,0.021453373015873016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03184523809523809,0.026707393483709273,0.0,0.0,0.026537698412698412,0.06001984126984127,0.14077380952380952,0.017162698412698414,0.0,0.0,0.03218984962406015,0.002777777777777778,0.0,0.10391422193877552,0.04385504201680672,0.052083333333333336,0.019570707070707072,0.05586262282690854,0.11610910186859554,0.06182795698924731,0.017016045548654244,0.0,0.02076569264069264
HNSCC16_P14_HNSCC16_P14_A05,0.06624034749034749,0.0,0.0009250321750321751,0.048286124794745484,0.0,0.0,0.026091269841269842,0.0,0.02808779761904762,0.0,0.038279967159277506,0.0,0.0,0.017586580086580088,0.0,0.09320887445887446,0.0,0.0,0.0,0.0,0.0,0.09320887445887446,0.0,0.0,0.001240079365079365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021146616541353382,0.0,0.0,0.0,0.08544146825396826,0.0,0.0,0.0,0.0,0.0,0.07400793650793651,0.0,0.14380048894557823,0.025954131652661066,0.018441751700680274,0.03571428571428571,0.06131897203325775,0.11045810729355034,0.041594662058371736,0.0,0.0,0.011972402597402598
HNSCC16_P14_HNSCC16_P14_E09,0.05666827541827542,0.0,0.011784105534105534,0.08210180623973727,0.0,0.0,0.031051587301587302,0.0,0.045200892857142856,0.02976190476190476,0.05901067323481116,0.0,0.0,0.0569534632034632,0.0,0.21645021645021645,0.04133597883597884,0.0988095238095238,0.0,0.0,0.0,0.21645021645021645,0.0,0.019580200501253132,0.060267857142857144,0.035342261904761904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015755534670008356,0.0,0.0,0.0,0.1984126984126984,0.0,0.05813492063492064,0.0,0.08078231292517007,0.0,0.07023809523809524,0.0,0.1285076530612245,0.032519257703081235,0.02816751700680272,0.01966089466089466,0.02236866969009826,0.11409358047016274,0.04586693548387097,0.021059782608695652,0.032242063492063495,0.025399080086580088
HNSCC16_P14_HNSCC16_P14_E07,0.030646718146718148,0.0,0.0,0.009493021346469623,0.04662698412698413,0.0,0.004613095238095238,0.0,0.02687872023809524,0.045817669172932333,0.04146141215106732,0.0,0.0,0.07251082251082251,0.0,0.025027056277056276,0.0,0.0,0.0,0.0,0.0,0.025027056277056276,0.12797619047619047,0.0,0.03583829365079365,0.054408482142857144,0.0,0.0,0.0,0.02780388471177945,0.0,0.0,0.0,0.029670530492898913,0.0,0.0,0.0,0.022941468253968252,0.056845238095238095,0.0,0.0,0.12436224489795919,0.0,0.06180555555555556,0.0,0.11025191326530612,0.02389705882352941,0.034970238095238096,0.03851010101010101,0.03739134542705971,0.07679701627486438,0.03667434715821813,0.016077898550724636,0.02515589569160998,0.006459686147186147
HNSCC16_P14_HNSCC16_P14_C03,0.0328989703989704,0.06510416666666667,0.0,0.12818144499178982,0.0,0.0,0.048660714285714286,0.0,0.0,0.02662907268170426,0.1206896551724138,0.0,0.0,0.08685064935064934,0.0,0.29856601731601734,0.0,0.1357142857142857,0.0,0.06510416666666667,0.0,0.29856601731601734,0.0,0.03093671679197995,0.0,0.03162202380952381,0.0,0.0,0.0,0.05725250626566416,0.0,0.0,0.0,0.023731203007518797,0.0,0.0,0.0,0.27368551587301587,0.0,0.0,0.0,0.07227891156462585,0.0,0.12976190476190477,0.0,0.1248139880952381,0.0273984593837535,0.05399659863945578,0.04347041847041847,0.03363567649281935,0.11872739602169982,0.02534562211981567,0.005693581780538302,0.03713151927437642,0.0
HNSCC16_P14_HNSCC16_P14_F07,0.06073037323037323,0.05673363095238095,0.010376447876447877,0.08913177339901478,0.0,0.0,0.007390873015873016,0.0,0.0,0.0,0.07004310344827586,0.0,0.0,0.06561147186147186,0.009011243386243387,0.08157467532467533,0.0,0.0,0.0,0.05673363095238095,0.024350649350649352,0.08157467532467533,0.0,0.006109022556390977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008110119047619048,0.03365183792815372,0.0,0.0,0.00675843253968254,0.06845238095238096,0.0,0.007738095238095238,0.13052721088435373,0.0,0.0,0.08065476190476191,0.0,0.10639880952380952,0.029936974789915968,0.04921343537414966,0.03237734487734488,0.008550642479213907,0.06044680530440024,0.015072964669738863,0.0,0.0,0.0
HNSCC16_P14_HNSCC16_P14_E01,0.018862612612612614,0.0,0.013674388674388674,0.03709975369458128,0.0,0.0,0.03318452380952381,0.0,0.006138392857142857,0.0,0.03709975369458128,0.0,0.0,0.0,0.028108465608465607,0.05478896103896104,0.0,0.0,0.0,0.0,0.04599567099567099,0.05478896103896104,0.0,0.02662907268170426,0.00818452380952381,0.0,0.0,0.0,0.08056972789115646,0.03602756892230576,0.0,0.0,0.025297619047619048,0.0181312656641604,0.0,0.0,0.021081349206349208,0.05022321428571429,0.0,0.0,0.0,0.0,0.0,0.03154761904761905,0.0,0.12485384778911565,0.0,0.061596513605442174,0.00992063492063492,0.047075774754346184,0.10296112115732368,0.040058563748079874,0.0,0.03259637188208617,0.0
HNSCC16_P14_HNSCC16_P14_C12,0.04259169884169884,0.0,0.010497104247104247,0.11376231527093596,0.2058531746031746,0.0,0.019990079365079363,0.0,0.0,0.0,0.03319991789819376,0.0,0.0,0.05735930735930736,0.0,0.17302489177489178,0.0,0.0,0.0,0.0,0.0,0.17302489177489178,0.0,0.03156328320802005,0.0,0.0,0.0,0.0,0.0,0.027098997493734334,0.0,0.0,0.0,0.02636800334168755,0.0,0.0,0.0,0.15860615079365079,0.11636904761904762,0.0,0.11947278911564625,0.0,0.0,0.06418650793650793,0.0,0.14190051020408162,0.022802871148459383,0.02019557823129252,0.03273809523809524,0.04972127739984883,0.12965265220012057,0.02445756528417819,0.0,0.017361111111111112,0.030979437229437228
HNSCC16_P14_HNSCC16_P14_C06,0.05188223938223938,0.0,0.012105855855855855,0.029967159277504107,0.0,0.0,0.0,0.0,0.0,0.0,0.029967159277504107,0.0,0.0,0.02353896103896104,0.02488425925925926,0.07900432900432901,0.0,0.055357142857142855,0.0,0.0,0.04071969696969697,0.07900432900432901,0.09672619047619048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022395833333333334,0.027007623224728487,0.0,0.0,0.018663194444444444,0.07242063492063493,0.06398809523809523,0.0,0.0,0.0,0.0,0.05793650793650794,0.0,0.11572597789115646,0.0351453081232493,0.05325255102040816,0.034767316017316016,0.0400604686318972,0.07555379746835443,0.010968701996927803,0.007116977225672878,0.0,0.020731872294372296
HNSCC16_P14_HNSCC16_P14_F11,0.027911840411840413,0.0,0.04033944658944659,0.006670771756978653,0.0,0.0,0.045783730158730156,0.0,0.099609375,0.05286654135338346,0.014932266009852218,0.0,0.001488095238095238,0.06507034632034632,0.0,0.0,0.0,0.0988095238095238,0.0,0.0,0.0,0.0,0.1556547619047619,0.025140977443609023,0.036458333333333336,0.06277901785714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025140977443609023,0.0,0.0,0.005952380952380952,0.0,0.0,0.010714285714285714,0.036564625850340135,0.0,0.0,0.02886904761904762,0.0,0.14900882227891157,0.014530812324929972,0.04931972789115646,0.017316017316017316,0.04641439909297052,0.11791742013261,0.06305203533026113,0.0,0.0055272108843537416,0.0014204545454545455
HNSCC16_P14_HNSCC16_P14_G07,0.046372265122265124,0.0,0.03474903474903475,0.07271141215106733,0.0,0.0,0.02996031746031746,0.0,0.018229166666666668,0.0,0.10021551724137931,0.05654761904761905,0.0,0.0,0.0,0.13014069264069264,0.0,0.0,0.0,0.0,0.0,0.13014069264069264,0.0,0.0,0.024305555555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013236215538847117,0.05654761904761905,0.0,0.0,0.11879960317460317,0.0,0.0,0.0,0.0,0.0,0.06825396825396825,0.0,0.13124468537414966,0.005120798319327731,0.05739795918367347,0.04991883116883117,0.04513888888888889,0.10102094635322484,0.036410330261136714,0.0,0.0,0.0
HNSCC16_P14_HNSCC16_P14_G06,0.06893500643500644,0.0,0.0,0.0700944170771757,0.0,0.0,0.008382936507936508,0.0,0.09542410714285714,0.05043859649122807,0.10437192118226601,0.0,0.0380952380952381,0.0496482683982684,0.0,0.06520562770562771,0.0,0.05029761904761905,0.0,0.0,0.0,0.06520562770562771,0.033928571428571426,0.013236215538847117,0.0794890873015873,0.059895833333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018261800334168757,0.0,0.0,0.0,0.0597718253968254,0.0,0.016765873015873015,0.0,0.13690476190476192,0.0,0.06428571428571428,0.0,0.1259167729591837,0.0,0.059204931972789115,0.0,0.0481859410430839,0.08052667269439422,0.044114823348694314,0.0,0.0,0.0
HNSCC16_P14_HNSCC16_P14_C04,0.12081724581724582,0.000744047619047619,0.011341698841698842,0.05218596059113301,0.060515873015873016,0.0,0.0,0.0,0.0,0.0,0.051980706075533664,0.009141156462585034,0.0,0.019886363636363636,0.01744378306878307,0.06777597402597403,0.0,0.0,0.027777777777777776,0.000744047619047619,0.0,0.06777597402597403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003132832080200501,0.0,0.0,0.020982142857142855,0.028782894736842105,0.009141156462585034,0.05233134920634921,0.017485119047619048,0.06212797619047619,0.0,0.0,0.12244897959183673,0.0,0.021929824561403508,0.04970238095238095,0.0,0.1422326743197279,0.009672619047619048,0.08492772108843537,0.0,0.04485544217687075,0.10311181434599156,0.0417386712749616,0.01129011387163561,0.0002834467120181406,0.007271374458874459
HNSCC16_P14_HNSCC16_P14_A08,0.04231016731016731,0.0,0.030686936936936936,0.0083128078817734,0.140625,0.0,0.07946428571428571,0.0,0.0,0.0,0.0083128078817734,0.0,0.0,0.0,0.0630787037037037,0.021915584415584416,0.0,0.0,0.0,0.0,0.057494588744588744,0.021915584415584416,0.15535714285714286,0.0743264411027569,0.0,0.0,0.0,0.0,0.0,0.0003132832080200501,0.0,0.0,0.05677083333333333,0.021316311612364244,0.0,0.0,0.047309027777777776,0.020089285714285716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14047884778911565,0.03011204481792717,0.06356292517006802,0.0,0.03143896447467876,0.13085819770946353,0.04519489247311828,0.01918348861283644,0.0,0.0
HNSCC16_P14_HNSCC16_P14_E04,0.11040057915057915,0.0,0.03503056628056628,0.045617816091954026,0.0,0.0,0.03179563492063492,0.06729497354497355,0.0,0.0318765664160401,0.045617816091954026,0.0,0.0,0.06737012987012987,0.0,0.04558982683982684,0.0,0.15863095238095237,0.0,0.0,0.0,0.04558982683982684,0.0,0.0,0.0,0.037853422619047616,0.0,0.0,0.027848639455782313,0.0,0.0,0.0,0.0,0.029827172096908938,0.0,0.0,0.0,0.11024305555555555,0.0,0.03125,0.0,0.08652210884353742,0.0,0.08273809523809524,0.0,0.1397215136054422,0.06096813725490196,0.07855017006802721,0.018082611832611832,0.05810657596371882,0.07417872212176009,0.05921178955453149,0.018180641821946168,0.0,0.0015219155844155845
HNSCC16_P14_HNSCC16_P14_G12,0.18030083655083656,0.0,0.08393661518661519,0.023245073891625615,0.0,0.0,0.06785714285714285,0.0,0.0,0.0042293233082706765,0.04566912972085386,0.0,0.0,0.0,0.11044973544973545,0.051677489177489176,0.0,0.0,0.0,0.0,0.18817640692640691,0.051677489177489176,0.0,0.050046992481203006,0.0,0.005022321428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0994047619047619,0.012531328320802004,0.0,0.0,0.08283730158730158,0.047371031746031744,0.0,0.0,0.0,0.011479591836734694,0.0,0.05049603174603175,0.0,0.13732993197278912,0.10259103641456582,0.08503401360544217,0.007981601731601732,0.06767290249433107,0.09795057263411694,0.09946236559139784,0.027141563146997928,0.0,0.0
HNSCC16_P14_HNSCC16_P14_F09,0.0859475546975547,0.08333333333333333,0.023125804375804377,0.01867816091954023,0.0,0.0,0.11041666666666666,0.043154761904761904,0.13913690476190477,0.022869674185463658,0.009595648604269294,0.0,0.0,0.0,0.032159391534391533,0.04924242424242424,0.09391534391534391,0.15,0.0,0.08333333333333333,0.03666125541125541,0.04924242424242424,0.0,0.10518483709273183,0.18551587301587302,0.024274553571428572,0.0,0.0,0.03550170068027211,0.03508771929824561,0.0,0.0,0.028943452380952382,0.018496762740183793,0.0,0.0,0.024119543650793652,0.04513888888888889,0.0,0.10634920634920635,0.0,0.05548469387755102,0.0,0.0185515873015873,0.0,0.1424186862244898,0.012823879551820728,0.04490858843537415,0.011093073593073594,0.09051398337112623,0.1537635623869801,0.07800499231950844,0.017501293995859212,0.031746031746031744,0.035240800865800864
